Country,State,Year,Emission_Type,Emission
United States,Washington,1999,Fossil_CO2,22757.501380226
United States,West Virginia,1999,Fossil_CO2,9321.4308811543
United States,California,1999,Fossil_CO2,89164.299951866
United States,Wisconsin,1999,Fossil_CO2,13758.766588522
United States,Wyoming,1999,Fossil_CO2,3354.920618191
United States,Colorado,1999,Fossil_CO2,10867.296392436
United States,Connecticut,1999,Fossil_CO2,2068.0010228807
United States,Delaware,1999,Fossil_CO2,6916.7260971093
United States,District of Columbia,1999,Fossil_CO2,180.6882447833
United States,Alabama,2000,Fossil_CO2,31815.193476486
United States,Florida,2000,Fossil_CO2,17629.367152496
United States,Georgia,2000,Fossil_CO2,34273.305211923
United States,Hawaii,2000,Fossil_CO2,2269.7624736229
United States,Idaho,2000,Fossil_CO2,2531.2258754188
United States,Illinois,2000,Fossil_CO2,39939.220813642
United States,Indiana,2000,Fossil_CO2,65660.863903646
United States,Iowa,2000,Fossil_CO2,29682.994405936
United States,Kansas,2000,Fossil_CO2,13792.883565311
United States,Kentucky,2000,Fossil_CO2,16181.489414655
United States,Louisiana,2000,Fossil_CO2,87694.654904945
United States,Alaska,2000,Fossil_CO2,12399.625408707
United States,Maine,2000,Fossil_CO2,3519.229136834
United States,Maryland,2000,Fossil_CO2,5665.7838850958
United States,Massachusetts,2000,Fossil_CO2,3915.5416951018
United States,Michigan,2000,Fossil_CO2,26748.623336849
United States,Minnesota,2000,Fossil_CO2,12317.44823296
United States,Mississippi,2000,Fossil_CO2,66248.663575368
United States,Missouri,2000,Fossil_CO2,11718.469076898
United States,Montana,2000,Fossil_CO2,4693.4435417447
United States,Nebraska,2000,Fossil_CO2,4478.0518374214
United States,Nevada,2000,Fossil_CO2,2489.7991671528
United States,Arizona,2000,Fossil_CO2,5496.9293528173
United States,New Hampshire,2000,Fossil_CO2,880.67223790144
United States,New Jersey,2000,Fossil_CO2,13690.935072029
United States,New Mexico,2000,Fossil_CO2,3623.4238200169
United States,New York,2000,Fossil_CO2,14251.039902185
United States,North Carolina,2000,Fossil_CO2,13142.365174029
United States,North Dakota,2000,Fossil_CO2,33499.847417407
United States,Ohio,2000,Fossil_CO2,39624.163716095
United States,Oklahoma,2000,Fossil_CO2,32990.215487777
United States,Oregon,2000,Fossil_CO2,9269.3820666007
United States,Pennsylvania,2000,Fossil_CO2,29557.232795788
United States,Arkansas,2000,Fossil_CO2,23200.407702403
United States,Rhode Island,2000,Fossil_CO2,941.05102929308
United States,South Carolina,2000,Fossil_CO2,14376.190702466
United States,South Dakota,2000,Fossil_CO2,983.01748187634
United States,Tennessee,2000,Fossil_CO2,14132.181946522
United States,Texas,2000,Fossil_CO2,95000.010578777
United States,Utah,2000,Fossil_CO2,6094.8072852723
United States,Vermont,2000,Fossil_CO2,522.5895063474
United States,Virginia,2000,Fossil_CO2,15117.196827077
United States,Washington,2000,Fossil_CO2,23309.422968373
United States,West Virginia,2000,Fossil_CO2,9417.9396982513
United States,California,2000,Fossil_CO2,87610.442426837
United States,Wisconsin,2000,Fossil_CO2,14350.813019103
United States,Wyoming,2000,Fossil_CO2,3313.3547905368
United States,Colorado,2000,Fossil_CO2,11415.516751319
United States,Connecticut,2000,Fossil_CO2,1927.7656691416
United States,Delaware,2000,Fossil_CO2,6924.1486083724
United States,District of Columbia,2000,Fossil_CO2,167.17272387425
United States,Alabama,2001,Fossil_CO2,30202.878717317
United States,Florida,2001,Fossil_CO2,17427.134925331
United States,Georgia,2001,Fossil_CO2,32028.266958117
United States,Hawaii,2001,Fossil_CO2,2222.8362122385
United States,Idaho,2001,Fossil_CO2,2379.3918458489
United States,Illinois,2001,Fossil_CO2,37731.87555469
United States,Indiana,2001,Fossil_CO2,58813.300106846
United States,Iowa,2001,Fossil_CO2,26805.719705415
United States,Kansas,2001,Fossil_CO2,13547.364339228
United States,Kentucky,2001,Fossil_CO2,14873.088502795
United States,Louisiana,2001,Fossil_CO2,81465.004916674
United States,Alaska,2001,Fossil_CO2,11373.21315682
United States,Maine,2001,Fossil_CO2,3376.2716518845
United States,Maryland,2001,Fossil_CO2,5480.8727734428
United States,Massachusetts,2001,Fossil_CO2,3900.9909871298
United States,Michigan,2001,Fossil_CO2,24834.007443203
United States,Minnesota,2001,Fossil_CO2,11978.37145717
United States,Mississippi,2001,Fossil_CO2,63239.41941575
United States,Missouri,2001,Fossil_CO2,11350.425678463
United States,Montana,2001,Fossil_CO2,4411.9361510584
United States,Nebraska,2001,Fossil_CO2,4286.4879973994
United States,Nevada,2001,Fossil_CO2,2414.001157475
United States,Arizona,2001,Fossil_CO2,5414.0968111903
United States,New Hampshire,2001,Fossil_CO2,875.24196648603
United States,New Jersey,2001,Fossil_CO2,13414.621479892
United States,New Mexico,2001,Fossil_CO2,3550.92069655
United States,New York,2001,Fossil_CO2,13852.678044052
United States,North Carolina,2001,Fossil_CO2,12357.775028866
United States,North Dakota,2001,Fossil_CO2,30352.805601309
United States,Ohio,2001,Fossil_CO2,36279.668929876
United States,Oklahoma,2001,Fossil_CO2,30514.759814637
United States,Oregon,2001,Fossil_CO2,8393.1586832258
United States,Pennsylvania,2001,Fossil_CO2,27870.189861366
United States,Arkansas,2001,Fossil_CO2,21387.045106117
United States,Rhode Island,2001,Fossil_CO2,942.37119658476
United States,South Carolina,2001,Fossil_CO2,13186.214376549
United States,South Dakota,2001,Fossil_CO2,982.53508787109
United States,Tennessee,2001,Fossil_CO2,13246.595558922
United States,Texas,2001,Fossil_CO2,92117.00728947
United States,Utah,2001,Fossil_CO2,5822.554083388
United States,Vermont,2001,Fossil_CO2,515.33511313536
United States,Virginia,2001,Fossil_CO2,14538.705343523
United States,Washington,2001,Fossil_CO2,21296.590907229
United States,West Virginia,2001,Fossil_CO2,8478.7520553649
United States,California,2001,Fossil_CO2,85963.822711292
United States,Wisconsin,2001,Fossil_CO2,13933.957935815
United States,Wyoming,2001,Fossil_CO2,3245.2077610994
United States,Colorado,2001,Fossil_CO2,10812.907295106
United States,Connecticut,2001,Fossil_CO2,1928.4901933557
United States,Delaware,2001,Fossil_CO2,6755.9643501605
United States,District of Columbia,2001,Fossil_CO2,167.69432169342
United States,Alabama,2002,Fossil_CO2,27098.165511475
United States,Florida,2002,Fossil_CO2,20423.980326476
United States,Georgia,2002,Fossil_CO2,29465.320802104
United States,Hawaii,2002,Fossil_CO2,2265.7221092467
United States,Idaho,2002,Fossil_CO2,2447.0624780408
United States,Illinois,2002,Fossil_CO2,38688.50380892
United States,Indiana,2002,Fossil_CO2,63227.924842631
United States,Iowa,2002,Fossil_CO2,21269.326744085
United States,Kansas,2002,Fossil_CO2,13992.47350598
United States,Kentucky,2002,Fossil_CO2,13615.474503896
United States,Louisiana,2002,Fossil_CO2,69781.988228748
United States,Alaska,2002,Fossil_CO2,9378.4934096666
United States,Maine,2002,Fossil_CO2,3615.61408924
United States,Maryland,2002,Fossil_CO2,6396.87057828
United States,Massachusetts,2002,Fossil_CO2,4724.0532736086
United States,Michigan,2002,Fossil_CO2,27402.331648231
United States,Minnesota,2002,Fossil_CO2,12906.921744547
United States,Mississippi,2002,Fossil_CO2,58391.164710419
United States,Missouri,2002,Fossil_CO2,11890.995436793
United States,Montana,2002,Fossil_CO2,4520.4404941763
United States,Nebraska,2002,Fossil_CO2,4399.9952883314
United States,Nevada,2002,Fossil_CO2,2755.4709608164
United States,Arizona,2002,Fossil_CO2,6402.7475832049
United States,New Hampshire,2002,Fossil_CO2,1053.2596303447
United States,New Jersey,2002,Fossil_CO2,14482.261062653
United States,New Mexico,2002,Fossil_CO2,3840.145669206
United States,New York,2002,Fossil_CO2,15243.282402292
United States,North Carolina,2002,Fossil_CO2,13134.717699969
United States,North Dakota,2002,Fossil_CO2,23229.436411644
United States,Ohio,2002,Fossil_CO2,38054.758565812
United States,Oklahoma,2002,Fossil_CO2,25903.747450039
United States,Oregon,2002,Fossil_CO2,8185.8388602107
United States,Pennsylvania,2002,Fossil_CO2,29778.867572061
United States,Arkansas,2002,Fossil_CO2,19258.414601473
United States,Rhode Island,2002,Fossil_CO2,1160.4800761515
United States,South Carolina,2002,Fossil_CO2,12787.42145188
United States,South Dakota,2002,Fossil_CO2,1201.9738673675
United States,Tennessee,2002,Fossil_CO2,13706.138949529
United States,Texas,2002,Fossil_CO2,92855.037868015
United States,Utah,2002,Fossil_CO2,6012.4330053774
United States,Vermont,2002,Fossil_CO2,610.51148567999
United States,Virginia,2002,Fossil_CO2,14926.887061892
United States,Washington,2002,Fossil_CO2,19938.767048832
United States,West Virginia,2002,Fossil_CO2,7802.1230061809
United States,California,2002,Fossil_CO2,91132.446025397
United States,Wisconsin,2002,Fossil_CO2,15476.589078292
United States,Wyoming,2002,Fossil_CO2,5623.300630673
United States,Colorado,2002,Fossil_CO2,10834.244923061
United States,Connecticut,2002,Fossil_CO2,2362.0393680367
United States,Delaware,2002,Fossil_CO2,6669.8577914808
United States,District of Columbia,2002,Fossil_CO2,204.58137467085
United States,Alabama,2003,Fossil_CO2,27024.368425267
United States,Florida,2003,Fossil_CO2,20119.056157663
United States,Georgia,2003,Fossil_CO2,29252.227370893
United States,Hawaii,2003,Fossil_CO2,2260.0493646507
United States,Idaho,2003,Fossil_CO2,2399.8353382788
United States,Illinois,2003,Fossil_CO2,39595.720257718
United States,Indiana,2003,Fossil_CO2,62727.645505464
United States,Iowa,2003,Fossil_CO2,21135.057397801
United States,Kansas,2003,Fossil_CO2,13945.790791472
United States,Kentucky,2003,Fossil_CO2,13604.314905703
United States,Louisiana,2003,Fossil_CO2,69810.626538467
United States,Alaska,2003,Fossil_CO2,9363.3095911756
United States,Maine,2003,Fossil_CO2,3556.1174802076
United States,Maryland,2003,Fossil_CO2,6328.5814963359
United States,Massachusetts,2003,Fossil_CO2,4524.6977743228
United States,Michigan,2003,Fossil_CO2,26969.769683083
United States,Minnesota,2003,Fossil_CO2,12806.196391967
United States,Mississippi,2003,Fossil_CO2,58362.254663112
United States,Missouri,2003,Fossil_CO2,11709.199228192
United States,Montana,2003,Fossil_CO2,4463.4500401876
United States,Nebraska,2003,Fossil_CO2,4379.1711665284
United States,Nevada,2003,Fossil_CO2,2851.2021907266
United States,Arizona,2003,Fossil_CO2,6437.6923494517
United States,New Hampshire,2003,Fossil_CO2,1030.2857041288
United States,New Jersey,2003,Fossil_CO2,14332.07402631
United States,New Mexico,2003,Fossil_CO2,3786.8472540298
United States,New York,2003,Fossil_CO2,14785.096981099
United States,North Carolina,2003,Fossil_CO2,13028.069953477
United States,North Dakota,2003,Fossil_CO2,22956.152301325
United States,Ohio,2003,Fossil_CO2,37914.22757863
United States,Oklahoma,2003,Fossil_CO2,25819.209930356
United States,Oregon,2003,Fossil_CO2,7991.5556930053
United States,Pennsylvania,2003,Fossil_CO2,29515.373030195
United States,Arkansas,2003,Fossil_CO2,19289.412467381
United States,Rhode Island,2003,Fossil_CO2,1106.3299516088
United States,South Carolina,2003,Fossil_CO2,12863.723684936
United States,South Dakota,2003,Fossil_CO2,1212.5330154534
United States,Tennessee,2003,Fossil_CO2,13608.978939292
United States,Texas,2003,Fossil_CO2,93471.426007905
United States,Utah,2003,Fossil_CO2,5976.6850861146
United States,Vermont,2003,Fossil_CO2,594.26001626356
United States,Virginia,2003,Fossil_CO2,14774.196307791
United States,Washington,2003,Fossil_CO2,19628.912617419
United States,West Virginia,2003,Fossil_CO2,8142.9315544683
United States,California,2003,Fossil_CO2,90394.841959062
United States,Wisconsin,2003,Fossil_CO2,15327.735464342
United States,Wyoming,2003,Fossil_CO2,5562.4277165748
United States,Colorado,2003,Fossil_CO2,10747.384171454
United States,Connecticut,2003,Fossil_CO2,2265.4195067548
United States,Delaware,2003,Fossil_CO2,6740.8689132873
United States,District of Columbia,2003,Fossil_CO2,194.051006645
United States,Alabama,2004,Fossil_CO2,28465.598961052
United States,Florida,2004,Fossil_CO2,20201.907791415
United States,Georgia,2004,Fossil_CO2,30446.468518293
United States,Hawaii,2004,Fossil_CO2,2217.9263957633
United States,Idaho,2004,Fossil_CO2,2455.3623171767
United States,Illinois,2004,Fossil_CO2,40472.138628936
United States,Indiana,2004,Fossil_CO2,68213.790809666
United States,Iowa,2004,Fossil_CO2,22495.548561083
United States,Kansas,2004,Fossil_CO2,14678.629451644
United States,Kentucky,2004,Fossil_CO2,13973.169216595
United States,Louisiana,2004,Fossil_CO2,71700.272970721
United States,Alaska,2004,Fossil_CO2,9671.667459117
United States,Maine,2004,Fossil_CO2,3688.5925551121
United States,Maryland,2004,Fossil_CO2,6212.6334516895
United States,Massachusetts,2004,Fossil_CO2,4493.5492933895
United States,Michigan,2004,Fossil_CO2,28351.884884766
United States,Minnesota,2004,Fossil_CO2,12847.729888801
United States,Mississippi,2004,Fossil_CO2,63265.765858925
United States,Missouri,2004,Fossil_CO2,12137.830447288
United States,Montana,2004,Fossil_CO2,4426.4318595002
United States,Nebraska,2004,Fossil_CO2,4549.6105485488
United States,Nevada,2004,Fossil_CO2,2876.3577224134
United States,Arizona,2004,Fossil_CO2,6419.3715273173
United States,New Hampshire,2004,Fossil_CO2,1027.0710646391
United States,New Jersey,2004,Fossil_CO2,14224.559159118
United States,New Mexico,2004,Fossil_CO2,3737.3263470909
United States,New York,2004,Fossil_CO2,15125.629908955
United States,North Carolina,2004,Fossil_CO2,13217.8675121
United States,North Dakota,2004,Fossil_CO2,24298.175867912
United States,Ohio,2004,Fossil_CO2,39476.503436792
United States,Oklahoma,2004,Fossil_CO2,26805.174478484
United States,Oregon,2004,Fossil_CO2,8149.7103506243
United States,Pennsylvania,2004,Fossil_CO2,30189.568350752
United States,Arkansas,2004,Fossil_CO2,20722.252075458
United States,Rhode Island,2004,Fossil_CO2,1094.6972366895
United States,South Carolina,2004,Fossil_CO2,13579.560326483
United States,South Dakota,2004,Fossil_CO2,1211.3725938759
United States,Tennessee,2004,Fossil_CO2,13805.98433277
United States,Texas,2004,Fossil_CO2,92979.586114829
United States,Utah,2004,Fossil_CO2,6039.9617574865
United States,Vermont,2004,Fossil_CO2,597.58827213944
United States,Virginia,2004,Fossil_CO2,15168.571614502
United States,Washington,2004,Fossil_CO2,19722.849587765
United States,West Virginia,2004,Fossil_CO2,8488.6884019949
United States,California,2004,Fossil_CO2,92631.17646118
United States,Wisconsin,2004,Fossil_CO2,15639.125645094
United States,Wyoming,2004,Fossil_CO2,5555.7962251986
United States,Colorado,2004,Fossil_CO2,11011.889692238
United States,Connecticut,2004,Fossil_CO2,2246.6288193066
United States,Delaware,2004,Fossil_CO2,6605.6388629459
United States,District of Columbia,2004,Fossil_CO2,191.9277877381
United States,Alabama,2005,Fossil_CO2,26456.297556358
United States,Florida,2005,Fossil_CO2,19167.97507879
United States,Georgia,2005,Fossil_CO2,28935.169633299
United States,Hawaii,2005,Fossil_CO2,2157.2194254764
United States,Idaho,2005,Fossil_CO2,2318.9607930343
United States,Illinois,2005,Fossil_CO2,38408.382762456
United States,Indiana,2005,Fossil_CO2,59024.99204778
United States,Iowa,2005,Fossil_CO2,21517.06685072
United States,Kansas,2005,Fossil_CO2,14480.068583815
United States,Kentucky,2005,Fossil_CO2,13043.165471901
United States,Louisiana,2005,Fossil_CO2,69485.421417873
United States,Alaska,2005,Fossil_CO2,9380.9268716195
United States,Maine,2005,Fossil_CO2,3477.4166619878
United States,Maryland,2005,Fossil_CO2,5784.2667712145
United States,Massachusetts,2005,Fossil_CO2,4259.5953438243
United States,Michigan,2005,Fossil_CO2,25500.072442303
United States,Minnesota,2005,Fossil_CO2,12215.650161639
United States,Mississippi,2005,Fossil_CO2,62648.589781906
United States,Missouri,2005,Fossil_CO2,11763.265833238
United States,Montana,2005,Fossil_CO2,4221.4033206143
United States,Nebraska,2005,Fossil_CO2,4240.4545556727
United States,Nevada,2005,Fossil_CO2,2713.8356026453
United States,Arizona,2005,Fossil_CO2,6076.0371279207
United States,New Hampshire,2005,Fossil_CO2,972.30065120328
United States,New Jersey,2005,Fossil_CO2,13618.229923366
United States,New Mexico,2005,Fossil_CO2,3597.5439863487
United States,New York,2005,Fossil_CO2,14610.038170924
United States,North Carolina,2005,Fossil_CO2,12342.067057671
United States,North Dakota,2005,Fossil_CO2,23648.683623146
United States,Ohio,2005,Fossil_CO2,34727.395297805
United States,Oklahoma,2005,Fossil_CO2,25891.213103516
